year;month;day;data
2018;12;09;[['lontoo', 'brexit', 'mielenilmaus'], ['jemen', '20', 'miljoona', 'nälänhätä'], ['ylinopeussakko', 'uusi', 'porras'], ['nainen', 'hiihto', 'viesti', 'tv2', 'areena']]
2018;12;10;[['ilmaliikenne', 'ilmaliikennejuopumus', 'syyte'], ['ruotsalaisyhtiö', 'ostaa', 'pöyry'], ['eu', 'tuomioistuin', 'brexitin', 'voi', 'peru'], ['trafin', 'sähköinen', 'asiointi', 'suljettu']]
2018;12;11;[['kela', 'sairastavuus', 'jakaa', 'suomi'], ['hajanainen', 'lumisade', 'lupa'], ['säästöpankki', 'suomi', 'talous', 'hyytyä'], ['thaimaa', 'vaali', '5', 'vuodenjälki'], ['mm', 'uinti', 'tv2ssa', 'ja', 'areena']]
2018;12;12;[['strasbourg', 'ampumavälikohtaus'], ['ampua', 'epäilty', 'olla', 'seuranta'], ['natsilipputakavarikko', 'kantelu'], ['suomalainen', 'kielitaito', 'tutkimus'], ['neste', 'investoida', 'singapore'], ['nor', 'jalaismedia', 'northug', 'lopettaa']]
2018;12;13;[['kaksi', 'juna', 'törmätä', 'turkki'], ['migristä', 'tukea', 'tuomiokovennus'], ['kiina', 'pidättää', 'kaksi', 'kanadalainen'], ['suomi', 'viestiuimari', 'mm', 'finaali'], ['naisleijona', 'ruotsi', 'kimppu', 'tv2']]
2018;12;14;[['cargotec', 'antaa', 'tulosvaroitus'], ['tampere', 'tuhkarokko', 'kolme'], ['oh', 'ohjata', 'ja', 'matti', 'kassila', 'kuoltu'], ['laukkanen', 'uida', 'mm', 'finaali', 'tv2']]
2018;12;15;[['ruotsi', 'etsitty', 'kiinni', 'suomi'], ['ilmastoneuvottelu', 'ratkaisu', 'edessä'], ['australia', 'jerusalem', 'olla', 'pääkaupunki'], ['lei', 'leijona', 'kohdata', 'tre', 'kronorin', 'tv2'], ['talvilaji', 'juhla', 'yle', 'kanavilla']]
2018;12;16;[['ilmastokokous', 'päättyä', 'sopu'], ['h5valtion', 'velka', 'lyhetä', 'yllättää'], ['ukraina', 'ortodoksi', 'itsenäinen'], ['pärmäkoski', 'kolmas', 'davosissa'], ['talvilaji', 'talvilajienjuhla', 'yle', 'kanavilla']]
2018;12;17;[['vm', 'talouskasvu', 'hiipua', 'entää', 'vuosi'], ['ihamuotila', 'pieni', 'osinko', 'verotta?'], ['pormestari', 'kaksoisrooli'], ['kholta', 'päätös', 'saarnauslista']]
2018;12;18;[['luonto', 'mennä', 'entinen', 'huono'], ['trump', 'ex', 'neuvonantaja', 'tuomio'], ['opettajat', 'numero', 'nuori'], ['lentismies', 'kova', 'vahvistus']]
2018;12;19;[['selvitys', 'ruoka', 'halveta', '2014', '2017'], ['trump', 'työryhmä', 'opettaja', 'ase'], ['väärennös', 'tulvia', 'numismatiikka'], ['facebook', 'jakaa', 'tieto', 'yritys'], ['solskjärin', 'manu', 'pesti', 'saada', 'sinetti']]
2018;12;20;[['pakkanen', 'lupa', 'koko', 'maa'], ['syndalenin', 'ampumistuomio', 'koveta'], ['vanhus', 'huijattu', 'jättisumma'], ['usassa', 'moite', 'syyria', 'päätös'], ['eeli', 'tolvanen', 'nuori', 'mm', 'kisa']]
2018;12;21;[['työllisyysaste', 'nousta', 'tavoite'], ['suomalainen', 'peliyhtiö', 'jättikauppa'], ['iso', 'syöte', 'hotellipalo', 'sammutettu'], ['black', 'friday', 'poikia', 'pino', 'valitus'], ['mattis', 'jättää', 'trump', 'hallinto'], ['gatwickista', 'lentää', 'jälleen']]
2018;12;22;[['ruotsi', 'hallitusvaje', 'lyödä', 'suomi'], ['usa', 'hallinto', 'sulkea', 'osittain'], ['2', 'pidätetty', 'catwickin', 'tapaus'], ['markkanen', 'hätyytellä', 'ennätys']]
2018;12;23;[['indonesia', 'tsunami', 'kuoltu', '168'], ['ruotsalaiset', 'ei', 'uusi', 'vaali'], ['krp', 'rikos', 'valmistelu', 'tutkia'], ['yhdistetty', 'mäkiosuus', 'tv2', 'areena']]
2018;12;24;[['suomi', 'turku', 'julistaa', 'joulurauha'], ['suora', 'lähetys', 'klo', 'tv1', 'areena'], ['indonesia', 'varoitus', 'tsunami'], ['usa', 'johto', 'lepyttää', 'pankki'], ['aho', 'aho', 'teräväinen', 'tehokaksikko']]
2018;12;25;[['joulunvietto', 'pääosa', 'rauhallinen'], ['paavi', 'tuomita', 'ahneus'], ['indonesia', 'tsunami', 'uhriluku', 'olla', '373'], ['tokio', 'nikkei', 'laskea', 'raju']]
2018;12;26;[['paluuliikenne', 'käynti', 'iltapäivä'], ['indonesia', 'tsunami', 'uhri', 'yli', '400'], ['junadiplomatia', 'korea', 'väli'], ['suomi', 'suomenjoukkue', 'nuori', 'mm', 'kisa']]
2018;12;27;[['new', 'york', 'pörssi', 'syöksy', 'päättyä'], ['ilotulite', 'myynti', 'alkaa', 'tänään'], ['kuluttaja', 'luottamus', 'heikentynyt'], ['nuori', 'leijona', 'hävitä', 'ruotsi']]
2018;12;28;[['asuntohinta', 'nousu', 'pk', 'seutu'], ['venäläinen', 'kiinni', 'usa', 'pyyntö'], ['gatwick', 'myydä', 'ranska'], ['tänään', 'olla', 'viaton', 'lapsi', 'päivä'], ['nuora', 'leijona', 'avausvoitto']]
2018;12;29;[['etelä', 'nyt', 'täysi', 'pääkallokeli'], ['ilotulite', 'rajaava', 'aloite', 'edetä'], ['filippiini', 'raju', 'maanjäristys'], ['279', 'chicago', 'voittaa', 'markkanen', '14', '14']]
2018;12;30;[['nelostie', 'kolari', 'kuolla', 'kolme'], ['bangladesh', 'yhteenotto', 'vaali'], ['mäntsälä', 'karannut', 'hevonen', 'löydetty'], ['mari', 'eder', 'jättää', 'tourin', 'kesken'], ['suomi', 'komea', 'voitto', 'slovakia']]
2018;12;31;[['harva', 'kunta', 'laskea', 'kunnallisvero'], ['sipilä', 'vihapuhe', 'olla', 'rikos'], ['jori', 'lehterälle', 'vaatia', 'vankeus'], ['olli', 'historiallinen', 'kunnia']]
2018;02;01;[['lumimyräkkä', 'olla', 'iskenyt', 'etelä'], ['hovioikeus', 'isyysnäyte', 'haudattu'], ['holokaustilaki', 'edetä', 'puola'], ['cas', 'vapauttaa', 'venäläinen', 'piinasta']]
2018;02;02;[['mielenilmaus', 'alkaa', 'senaatintora'], ['suora', 'klo', '10', '55', 'tv1', 'ja', 'yle', 'fi'], ['pk', 'seutu', 'säästyä', 'liikennekaaos'], ['usa', 'ssa', 'odottaa', 'fbi', 'muistio'], ['yli', '950', 'pelastaa', 'kaivos'], ['matintalo', 'sivu', 'starttiviiva']]
2018;02;03;[['presidenttipari', 'sata', 'viesti'], ['vauvauutinen', 'lev', 'maailma'], ['pitkä', 'pakkaskausi', 'alkaa'], ['p', 'korea', 'miljoona', 'vienti']]
2018;02;04;[['uts', 'utsjoki', 'talvi', 'kylmä', 'lukema'], ['kansa', 'hyvinvointi', 'oma', 'vastuu'], ['weinstein', 'ahdisteltu', 'thurmania']]
2018;02;05;[['kokoomus', 'risikko', 'puhemies'], ['p', 'korea', 'korkea', 'vierailu', 'etelä'], ['e', 'korea', 'estänyt', 'pääsy', '36', '000'], ['philadelphia', 'voittaa', 'super', 'bowlin'], ['cas', 'vapauttaa', 'kok', 'ei', 'antaa', 'kisata']]
2018;02;06;[['kurssilasku', 'lev', 'myös', 'helsinki'], ['usa', 'ja', 'aasia', 'pörssi', 'sukeltaa'], ['analyytikot', 'pörssilasku', 'ei', 'yllätys'], ['suomi', 'uusi', 'syöpähoitolaite'], ['eduskunta', 'aloittaa', 'viimeinen', 'vuosi'], ['pakarinen', 'osua', 'mcdavid', 'neljä']]
2018;02;07;[['tallinna', 'tunneli', 'hinta', 'pomppa'], ['kuntatalous', 'jäädä', 'odotettu'], ['kim', 'jong', 'uni', 'sisko', 'olympialainen'], ['suomi', 'vienti', '15', 'prosentti', 'kasvu'], ['janne', 'ahonen', 'suomi', 'lipunkantaja']]
2018;02;08;[['näytellä', 'näyttelijä', 'leo', 'raivio', 'olla', 'kuoltu'], ['opn', 'tulos', 'supistua', 'hieman'], ['tietosuojalakiluonnos', 'puutteellinen'], ['brexit', 'ennuste', 'maa', 'talous', 'kärsiä'], ['avaushiihto', 'suomalainen', 'nimetty']]
2018;02;09;[['lindström', 'työllisyystavoite', 'pitää'], ['stora', 'enso', 'kova', 'tulos'], ['julkinen', 'hallinto', 'sulkeutua', 'usa'], ['cas', 'hyljätä', '47', 'venäläisvalittu'], ['olympialainen', 'avajainen', '12', '55', 'tv2']]
2018;02;10;[['pärmäkoski', 'avata', 'suomi', 'mitalitili'], ['603', 'palkintojenjako', 'kello', '127', '00', 'tv2'], ['tutkimus', 'häirintä', 'yleistää', 'lapsi'], ['p', 'korea', 'kutsua', 'e', 'korea', 'vierailu'], ['demokraatti', 'muistio', 'ei', 'lupa'], ['eurojackpot', '90', 'miljoona', 'loimaa']]
2018;02;11;[['sinn', 'fein', 'saada', 'uusi', 'puhe', 'johtaja'], ['nousiasissa', 'huuhtelu', 'maanantai'], ['hätäpuhelusovellus', 'suosio', 'kasvaa'], ['iivo', 'niskanen', 'uhkapeli', 'epäonnistua'], ['usa', 'kaataa', 'naisleijona', '3', '1']]
2018;02;12;[['611', 'enni', 'rukajärvi', 'laskea', 'pronssi'], ['603', 'palkintojenjako', 'kello', '12', '45', 'tvi'], ['uusi', 'laki', 'viedä', 'alko', 'kurimus'], ['saimaannorppa', 'olla', 'piai'], ['tonga', 'valmistautua', 'hirmumyrsky'], ['solidiumin', 'tuotto', 'olla', 'liki', '13']]
2018;02;13;[['hallitus', 'eripurainen', 'työaikalaki'], ['hallitus', 'yhä', 'toimintakykyinen'], ['anc', 'zumalla', '48', 'tunti', 'lähtö'], ['606', 'suomalainen', 'jatko', 'sprintti']]
2018;02;14;[['selvitys', 'perusturva', 'heikennetty'], ['liittouma', 'isku', 'osua', 'venäläinen'], ['prinssi', 'henrik', 'olla', 'kuoltu'], ['606', 'hirvonen', 'kuudes', 'yhdistetty'], ['nainen', 'ampumahiihto', 'torstai']]
2018;02;15;[['noki', 'käynnistää', 'yt', 'neuvottelu'], ['florida', 'kouluampuminen', '17', 'kuoltu'], ['uhkaava', 'viesti', 'tyhjentää', 'rakennus'], ['pärmäkoskelle', 'toinen', 'pronssimitali'], ['öberg', 'yllättää', 'mäkäräinen', '135s'], ['leijona', '5', '2', 'voitto', 'saksa']]
2018;02;16;[['finnair', 'tulos', 'kova', 'kasvu'], ['hiihtolomaliikenne', 'käynnistyä'], ['linden', 'selittää', 'uganda', 'matka'], ['murhatutkimus', 'uganda', 'edetä'], ['606', 'cologna', 'vahva', 'heikkinen', '10s']]
2018;02;17;[['ministeri', 'lentoturma', 'meksiko'], ['meksiko', 'iskeä', '7', '2', 'maanjäristys'], ['trump', 'kampanja', 'ei', 'mikään', 'väärä'], ['panda', 'päästä', 'ulos', 'ja', 'näytillä'], ['nainen', 'viestihiihto', 'vauhti', 'tv2'], ['634', 'naisleijoönat', 'rynniä', 'välierä']]
2018;02;18;[['tuhoisa', 'lento', 'onnettomuus', 'iran'], ['florida', 'vastustaa', 'ase'], ['hiihtolomaliikenne', 'sujunut', 'hyvä'], ['lm', 'kansanedustaja', 'into', 'some'], ['suomi', 'neljäs', 'myös', 'mies', 'viesti'], ['hirscher', 'nopea', 'samu', 'torsti', '1795']]
2018;02;19;[['avoin', 'työpaikka', 'aiempi', 'enempi'], ['patrian', 'uganda', 'selvitys', 'julki'], ['uganda', 'kuollut', 'vierasaine'], ['naislei', 'naisleijona', 'pronssiottelu'], ['enni', 'rukajärvi', 'karsiutua', 'finaalinen']]
2018;02;20;[['hallitus', 'työtavoite', 'lähetä'], ['oikeus', 'sar', 'jahukutta', 'ja', 'syyntakeinen'], ['eduskunta', 'puida', 'tiedustelulaki', 'olla'], ['prinssi', 'henri', 'hautajainen', 'tänään'], ['yhdistetty', 'suurmäki', 'alkaa', 'klo', '12'], ['603', 'kisaohjelma', 'ja', 'tv', 'lähetys']]
2018;02;21;"[['naislei', 'naisleijona', 'olympiapronssi'], ['suomalainen', 'parisprintti', 'finaali'], ['suomi', 'asuntomarkkina', 'tulija'], ['yk', 'guterres', 'huoli', 'syyria'], ['tuleva', 'aamu;', 'etelä', 'pakkanen', '30']]"
2018;02;22;[['h5', 'gallup', 'kokoomus', 'yhä', 'suosittu'], ['työelämä', 'suosia', 'sosiaalinen', 'ihminen'], ['yk', 'itä', 'ghoutan', 'taistelu', 'loppu'], ['usa', 'juhlia', 'naistenjääkiekkokulta'], ['suomi', 'taata', 'ajaja', 'yhdistetty']]
2018;02;23;[['jehova', 'vapautus', 'armeija', 'syrjiä'], ['ikea', 'vetää', 'myynti', 'vaahtokarkki'], ['eu', 'budjettikeskustelu', 'alkaa'], ['altia', 'listautua', 'helsinki', 'pörssi'], ['poutala', 'ja', 'koskela', '1000', 'm', 'tv2'], ['oar', 'jääkiekko', 'mies', 'loppuottelu']]
2018;02;24;[['608', 'niskanen', 'hiihtää', 'olympiakulta'], ['603', 'tivo', 'saada', 'mitali', 'sunnuntai'], ['yk', 'siirtää', 'syyria', 'äänestys'], ['valkoinen', 'talo', 'sulkea', 'tunti'], ['suomi', 'liputtaa', 'viro', 'kunnia'], ['lm', 'katainen', 'kehuja', 'meppi']]
2018;02;25;[['p', 'korea', 'kenraali', 'pyeongchangissa'], ['macron', 'merkel', 'putin', 'puida', 'syyria'], ['espoo', 'ampua', 'hätäraketti'], ['pärmäkoskelle', 'hopea', '30', 'km'], ['venäläinen', 'juhlia', 'jääkiekkokulta']]
2018;02;26;[['alkoholi', 'ulosmyynti', 'ei', 'innostaa'], ['tuulinen', 'pakkassää', 'hyytää', 'etelä'], ['nigeria', 'vahvistaa', 'koulusieppaus'], ['olympiasankari', 'paluu', 'areena', '13', '55']]
2018;02;27;[['talvi', 'kylmä', 'hetki', 'käsi'], ['sar', 'jahukutta', 'jan', 'tuomio', 'pysyä', 'sama'], ['äitiysavustus', '30', 'euro', 'korotus'], ['tulitauko', 'itä', 'ghoutassa', 'alkanut']]
2018;02;28;[['lakko', 'helsinki', 'yliopisto', 'alkaa'], ['sää', 'lauhtua', 'loppuviikko'], ['usa', '11', 'saada', 'oire', 'kirje'], ['kushnerin', 'turvaluokitus', 'laskea'], ['aleksander', 'barkov', 'pörssikärki']]
2018;03;01;[['etelä', 'pilvistyä', 'ja', 'lauhtua'], ['valkoinen', 'talo', 'viestintäpomo', 'erota'], ['kiristää', 'trump', 'aselake', 'ja?'], ['suomi', 'viri', 'uusi', 'paperikone']]
2018;03;02;[['sdp', 'nousta', 'suosittu', 'puolue'], ['tutkia', 'ja', 'sdp', 'nousu', 'mona', 'syy'], ['teräsyhtiö', 'pudotus', 'pörssi'], ['lumimyrsky', 'lamauttaa', 'irlanti']]
2018;03;03;[['imf', 'varoittaa', 'usa', 'tuontitulli'], ['siperia', 'pakkanen', 'heltyä', 'eurooppa'], ['usa', 'tuhoisa', 'talvimyrsky'], ['salpausselkä', 'kisa', 'yle', 'kanavilla']]
2018;03;04;[['nordea', 'palvelu', 'tänään', 'katkoja'], ['saksa', 'viimein', 'hallitus'], ['trump', 'haluta', 'eu', 'autoilla', 'lisävero'], ['salpauselällä', 'tiivis', 'kisapäivä', 'tv2']]
2018;03;05;[['häiriö', 'haitta', 'tilisiirto'], ['ministeri', 'tyrmätä', 'pvn', 'leikkaus'], ['italia', 'keskustaoikeisto', 'voitto'], ['saunayhtiö', 'harvia', 'aikoa', 'pörssi'], ['attendo', 'myydä', 'terveyspalvelu']]
2018;03;06;[['viikonloppu', 'sää', 'kääntyä', 'plussa'], ['esa', 'laiho', 'ei', 'valituslupa'], ['ahtium', 'hakeutua', 'konkurssi'], ['yk', 'rohingojen', 'vaino', 'jatkua'], ['trump', 'pitää', 'kiinni', 'tuontitulli']]
2018;03;07;[['kauppa', 'alkaa', 'ratkaisu', 'hyväksyä'], ['uganda', 'vyyhti', 'uusi', 'käänne'], ['trump', 'neuvonantaja', 'lähteä', 'jälleen'], ['amazon', 'mies', 'maailma', 'rikas'], ['patrik', 'laine', 'tykittää', 'hattutemppu']]
2018;03;08;[['kokoomus', 'sote', 'kapi', 'vähäinen'], ['isoilla', 'vuokra', 'asunta', 'kysyntä'], ['ranska', 'puuttua', 'palkkaero'], ['markkanen', 'heittää', 'nba', 'jumbo', 'kumota'], ['jokinen', 'onnistua', 'vancouver']]
2018;03;09;[['kim', 'jong', 'un', 'ja', 'trump', 'tavata'], ['ministeri', 'orpo', 'puolustaa', 'muovivero'], ['ammatillinen', 'opettaja', 'muutos'], ['paralympialainen', 'avajainen', 'tv2ssa']]
2018;03;10;[['poliisi', 'määrä', 'haluta', 'korotus'], ['perhevapaauudistus', 'kannatus'], ['ansiosidonnainen', 'uudistus', 'kuohuttaa'], ['tuhat', 'poro', 'ahma', 'suu'], ['paralympialainen', 'päästä', 'vauhti']]
2018;03;11;[['xin', 'elinikäinen', 'valta', 'saada', 'sinetti'], ['soteuudistus', 'työllistää', 'mona'], ['yksilöllisyys', 'suosio', 'etunimi'], ['norman', 'juosta', '400', 'metri', 'halli', 'men']]
2018;03;12;[['lääke', 'laiton', 'tuonti', 'kasvanut'], ['broileri', 'bakteeri', 'lisääntynyt'], ['lähimaksura', 'lähimaksuraja', 'nostaa', 'harkita'], ['vakava', 'kopteriturma', 'manhattan'], ['suur', 'hamari', 'laskea', 'paralympiakultaa']]
2018;03;13;[['ptt', 'työllisyystavoite', 'täyttyä'], ['raportti', 'p', 'korea', 'valua', 'viini'], ['kittilä', 'kuntasotku', 'käräjä']]
2018;03;14;[['fyysikko', 'stephen', 'hawking', 'olla', 'kuoltu'], ['oaj', 'pidentää', 'oppivelvollisuus'], ['aktiivimalli', 'kantelu', 'suma'], ['tuomisto', 'jaettu', 'pronssimitali']]
2018;03;15;[['poh', 'juoda', 'korea', 'neuvottelu', 'ruotsi'], ['pullovesi', 'runsas', 'mikromuovi'], ['who', 'alkaa', 'tutkia', 'juomavesi', 'muovi'], ['uusi', 'äitiyspakkaus', 'julkaista'], ['leluyhtiö', 'toys', 'r', 'us', 'konkurssi']]
2018;03;16;[['into', 'kirjoittaa', 'yo', 'ruotsi', 'romahtaa'], ['aktiivimalli', 'leikata', 'pian', 'etuus'], ['nordea', 'kritisoida', 'ruotsi'], ['suur', 'hamari', 'laskea', 'pronssimitali']]
2018;03;17;[['kysely', 'orpo', 'vahva', 'kokoomus'], ['58p', 'suomi', 'luottoluokitus', 'aa'], ['fbi', 'apulais', 'johtaja', 'potku'], ['kiiveri', 'neljäs', 'tuomisto', 'viides'], ['nhl', 'erik', 'häula', 'taas', 'tehokas']]
2018;03;18;[['p', 'korea', 'edustaja', 'helsinki'], ['tuotantolaitos', 'katto', 'romahtaa'], ['nutivaara', 'ja', 'filppula', 'ratkaisija'], ['suomi', 'kymmenes', 'päätösviesti']]
2018;03;19;[['e', 'korea', 'p', 'korea', 'suuri', 'lupaus'], ['fiva', 'kiristää', 'asuntolaina', 'katto'], ['näyttelijä', 'kritisoida', 'louhimiestä'], ['putin', 'saada', 'kolme', 'neljäsosa', 'ääninen'], ['laine', 'tykittää', 'taas', 'kaksi', 'osuma']]
2018;03;20;[['turku', 'puukottaja', 'elinkautisvaade'], ['tampere', 'epäily', 'tuhopoltto'], ['korea', 'kokous', 'alkaa', 'vantaa'], ['sarvikuonola', 'sarvikuonolaji', 'lähestyä', 'sukupuutto'], ['nor', 'norja', 'populistiministeri', 'erota']]
2018;03;21;[['ylinopeusrangaistus', 'usea', 'bmwlle'], ['krplle', 'tulvia', 'rahanpesuilmoitus'], ['trump', 'kieltää', 'onnitella']]
2018;03;22;[['ranska', 'lakka', 'liikenne', 'takuta'], ['syr', 'syrjäytynyt', 'nuori', 'määrä', 'laskea'], ['aino', 'aina', 'leo', 'suosittu', 'etunimi']]
2018;03;23;[['vanhus', 'huijata', 'yhä', 'röyhkeä'], ['laiva', 'lakonuhka', 'jättivahingot?'], ['alko', 'kohentaa', 'nyt', 'myynti', 'lasku'], ['bottas', 'ja', 'räikkönen', 'lähellä', 'kolari']]
2018;03;24;[['enontekiö', 'linja', 'auto', 'onnettomuus'], ['ranska', 'sankaripoliisi', 'menehtyä'], ['krp', 'puigdemontista', 'luovutuspyyntö'], ['hamilton', 'paalu', 'räikkönen', 'toinen'], ['bottas', 'ajaa', 'raju', 'sei']]
2018;03;25;[['italia', 'vaalivoittaja', 'yhteistyö'], ['suora', 'lento', 'australia', 'eurooppa'], ['kello', 'kääntää', 'kesäaika'], ['204', 'vettel', 'voittaa', 'räikkönen', 'kolmas']]
2018;03;26;[['baletti', 'balettijohtaja', 'ulos', 'esimiesasema'], ['poli', 'paljastaa', 'kameratolppa'], ['falypuhelin', 'usea', 'käsi', 'ajaa'], ['siperia', 'raju', 'ostoskeskuspalo'], ['viihdetähti', 'riidellä', 'trump', 'kanssa']]
2018;03;27;[['eläke', 'hienoinen', 'kasvu'], ['kuluttaja', 'luottaa', 'yhä', 'talous'], ['eu', 'turkki', 'kokous', 'ei', 'ratkaisu'], ['raanta', 'loistaa', 'aho', 'maali', 'maku'], ['borgström', 'ja', 'panthers', 'sopimus']]
2018;03;28;[['väitös', 'eliitti', 'lobbaaja', 'hallita'], ['al', 'aktiivisuusmalli', 'leikata', 'heti'], ['kiina', 'vahvistaa', 'kimi', 'vierailu'], ['kosovo', 'hallitus', 'rakoilla']]
2018;03;29;[['noki', 'vähentää', 'yli', '350', 'työpaikka'], ['korea', 'huippukokous', 'huhtikuu'], ['kokoomus', 'vahvistua', 'taas', 'ykkönen'], ['pääsiäinen', 'tulo', 'poutainen']]
2018;03;30;[['dieselautokielto', 'ei', 'olla', 'tulo'], ['yle', 'tutkia', 'millainen', 'sukupolvi', 'olla'], ['ranska', 'alkaa', 'tukea', 'syyria', 'kurdi'], ['sillanpää', 'mtvllä', 'olla', 'narkomaant'], ['pitkä', 'protesti', 'alkaa', 'gaza']]
2018;03;31;[['yk', 'uusi', 'mä', 'lista', 'p', 'korea'], ['aeroflot', 'joutua', 'syyni', 'lontoo'], ['8', 'vuotias', 'poika', 'kadota', 'vantaa'], ['luisteluliitto', 'uusi', 'päävalmentaja']]
2018;04;01;[['jär', 'jestö', 'itä', 'ghouta', 'lähes', 'vallattu'], ['suoratoisto', 'maaraja', 'pois', 'eu'], ['tie', 'kuoppa', 'vähän', 'korvaus'], ['236', 'tolvanen', 'debytoida', 'nashvillessa'], ['zlatanilta', 'uskomatto', 'ml5', 'startti']]
2018;04;02;[['ajokeli', 'huono', 'maa', 'eteläosa'], ['guatemala', 'ex', 'diktaattori', 'kuoltu'], ['kiina', 'tulli', 'usa', 'tuote'], ['markkanen', 'ottelu', 'hyvä', 'pistemies']]
2018;04;03;[['etninen', 'profilointi', 'haitta', 'arki'], ['maaliskuu', 'kylmä', 'viisi', 'vuode'], ['kiintiö', 'tuomari', 'usa'], ['spotify', 'listautua', 'pörssi']]
2018;04;04;[['kirje', 'postimaksu', 'nousta'], ['kosteus', 'ei', 'pysyvä', 'tulehdus'], ['usa', 'asettaa', 'tulli', 'kiina', 'tuonti'], ['martin', 'l', 'king', 'murha', '50', 'vuo'], ['westerlund', 'lähteä', 'khl', 'seura']]
2018;04;05;[['liikkumattomuus', 'maksa', 'mil', 'jarde', 'ja'], ['aktiivimalli', 'leikata', '000', 'tuki'], ['sadekuuro', 'yleistyä', 'jälleen'], ['brasilia', 'ex', 'presidentti', 'vankila'], ['vuokra', 'asuntomarkkina', 'kiristynyt']]
2018;04;06;[['usa', 'ja', 'kiina', 'kauppasota', 'kiihtyä'], ['myrkkyisku', 'väittely', 'yk'], ['amazon', 'mullistaa', 'ruokakauppaa?'], ['yle', 'kanavilla', 'vilkas', 'urheilupäivä']]
2018;04;07;[['kanada', 'vakava', 'bussiturma'], ['puoli', 'laajentaa', 'ansiosidonnainen'], ['lintu', 'paluumuutto', 'hyvä'], ['eva', 'wahlström', 'säilyttää', 'mm', 'vyö'], ['279', 'markkanen', 'heittää', '20', 'piste'], ['raanta', 'ja', 'coyotes', 'jatkosopimus']]
2018;04;08;[['järjestö', '70', 'kuoltu', 'kaasuisku'], ['junaturma', 'haitta', 'yhä', 'liikenne'], ['ilmainen', 'ehkäisy', 'ei', 'kattaa', 'kaikki'], ['nhl', 'ovetshkin', 'viedä', 'maalikuninkuus'], ['sm', 'hiihto', 'kuninkuusmatka', 'tv2']]
2018;04;09;[['turku', 'puukottaja', 'oikeus', 'edessä'], ['vihreä', 'vaalisuosio', 'syy', 'selvitä'], ['p', 'korea', 'valmis', 'ydinneuvottelu']]
2018;04;10;[['dn', 'ruotsi', 'akatemia', 'kriisi', 'syvetä'], ['yk', 'äänestää', 'syyria'], ['yitn', 'liitto', 'viedä', '240', 'työpaikka'], ['bbc', 'julia', 'skripal', 'pois', 'sairaala']]
2018;04;11;[['mtv', 'tv', 'pomo', 'kuvannut', 'sala', 'seksi'], ['yöpakkanen', 'ei', 'vielä', 'pää'], ['nor', 'norja', 'sotilas', 'suomi', 'lupa'], ['senaatti', 'hiillostaa', 'zuckerbergia']]
2018;04;12;[['lindström', 'aktiivimalli', 'toimia'], ['5ak', 'kehysriihi', 'lisä', 'epävarmuus'], ['kehyspäätös', 'oikeansuuntainen'], ['suomi', 'nousta', 'fifa', 'ranking']]
2018;04;13;[['venäläiskopteri', 'syöksyä', 'itämeri'], ['tyttö', 'poika', 'avarakatseinen'], ['vm', 'nostaa', 'kasvuennuste'], ['lei', 'leijona', 'mm', 'apu', 'p', 'amerikka'], ['arsenal', 'välierä', 'lazio', 'pettyä'], ['nhl', 'nashville', 'alotti', 'voitto']]
2018;04;14;[['syyria', 'usa', 'ja', 'liittolainen', 'iskeä'], ['soini', 'isku', 'olla', 'odotettava'], ['janitskin', 'tuoda', 'yö', 'suomi'], ['räikkönen', 'taipua', 'niukka', 'toinen'], ['haula', 'ratkaista', 'toinen', 'jatkoeraässaä']]
2018;04;15;[['verkkokalastuskielto', 'saimaa'], ['radioida', 'mainosaika', 'vapautua'], ['comey', 'usko', 'clintonin', 'voittava'], ['p', 'korea', 'kim', 'tavata', 'kiinalainen'], ['f1', 'bottas', 'kakkonen', 'räikkönen', '3s']]
2018;04;16;[['elintaso', 'näkyä', 'syöpäkartta'], ['puoli', 'täyttää', 'aktiivisuusehto'], ['comey', 'trump', 'moraalinen', 'epäpätevä'], ['minnesota', 'kurittaa', 'jetsiä', 'koto']]
2018;04;17;[['mer', 'merja', 'ylä', 'anttila', 'olla', 'yle', 'uusi', 'tj'], ['turku', 'puukottaja', 'ääni', 'oikeus'], ['työ', 'tarjolla', 'etenkin', 'p', 'suomi'], ['syyria', 'media', 'kertoa', 'ohjusisku']]
2018;04;18;[['wp', 'pompeo', 'tavata', 'kim', 'jong', 'uni'], ['trump', 'ja', 'aben', 'tavata', 'alkaa'], ['5ää', 'lämmetä', 'varsi', 'etelä'], ['poliisi', 'liikennevalvonta', 'tehoisku']]
2018;04;19;[['mielenilmaus', 'patrian', 'toimipiste'], ['tulli', 'tullinjohtaja', 'vaatia', 'sakko'], ['kreikka', 'höllentää', 'tp', 'linjaus'], ['vauva', 'usa', 'senaatti', 'istuntosali']]
2018;04;20;[['suomalainen', 'haveri', 'portugali'], ['alabama', 'teloittaa', '93', 'vuota', 'mies'], ['trump', 'kutsua', 'putin', 'yhdysvalta'], ['638', 'u18', 'mm', 'suomi', 'kohdata', 'ranska', 'tv']]
2018;04;21;[['harkimon', 'liike', 'nyt', 'perustettu'], ['kin', '|', 'keskeyttää', 'ydinkoe'], ['ei', 'tehdä', 'kylliksi'], ['turmamoottori', 'syyni', 'eurooppa'], ['harkimo', 'luopua', 'jokeri']]
